,milage,accident,clean_title,price,horsepower,price_group,fuel_type_diesel,fuel_type_e85 flex fuel,fuel_type_electric,fuel_type_gasoline,fuel_type_hybrid,fuel_type_hydrogen,fuel_type_plug-in hybrid,transmission_category_automatic,transmission_category_manual
293,-1.2610987859410594,False,True,86999.0,0.345294680333946,2,False,False,False,False,False,False,True,True,False
294,-0.007927536858789379,False,False,34645.0,-0.11691622170951327,1,False,False,False,True,False,False,False,True,False
295,-1.2272103606414466,False,False,28535.0,-0.8743939264060716,1,False,False,False,True,False,False,False,True,False
297,-0.5695287927737118,False,True,27500.0,0.720295978218262,2,False,False,False,True,False,False,False,True,False
298,-0.8681823732772818,False,True,31000.0,-0.40470791543468604,2,False,False,True,False,False,False,False,True,False
300,1.431970828832464,False,True,16000.0,0.720295978218262,1,False,False,False,True,False,False,False,True,False
301,0.23745116722404871,True,True,8500.0,-1.0238961049646031,2,False,False,False,True,False,False,False,False,True
305,-0.7294670145229454,False,False,74900.0,0.26182263063876615,2,False,False,False,True,False,False,False,True,False
306,-1.1994559296418756,False,True,144664.0,2.49065094264887,2,False,False,False,False,True,False,False,True,False
307,-1.0036982103133867,False,True,38500.0,-0.3262192716914571,1,False,False,False,True,False,False,False,True,False
308,-0.06546213154343909,False,True,12995.0,-0.13435814254134193,2,False,False,False,True,False,False,False,True,False
309,1.63842517402368,True,True,10000.0,-0.7186624904076018,2,False,False,False,True,False,False,False,True,False
310,-0.25478294327311896,False,True,27000.0,-0.7186624904076018,2,False,False,False,True,False,False,False,True,False
311,3.124442089452283,True,True,6000.0,-0.9366865008054599,1,False,False,False,True,False,False,False,True,False
313,-0.8809236639066892,False,False,35998.0,-1.2531327787543511,2,False,False,False,True,False,False,False,True,False
315,-1.1005736696754638,False,False,33610.0,-1.2531327787543511,2,False,False,False,True,False,False,False,True,False
316,-0.1222394429811701,True,True,28616.0,-1.0258894673453836,1,False,False,False,True,False,False,False,True,False
317,0.08527509875573203,False,True,46900.0,1.3220422469163504,2,False,False,False,True,False,False,False,True,False
318,-1.167309255810176,False,True,29990.0,-0.779709213319002,1,False,False,False,True,False,False,False,False,True
319,-0.5183175132008334,False,True,28499.0,-0.02098565713445568,2,False,False,False,True,False,False,False,True,False
320,-0.197986699754215,True,True,36500.0,0.4150623636612606,1,False,False,False,True,False,False,False,True,False
321,-1.1327771397506823,False,True,31985.0,0.32785275950211734,1,False,False,False,True,False,False,False,True,False
322,1.0325985764887042,True,True,9999.0,-0.9366865008054599,1,False,False,False,True,False,False,False,False,True
323,-1.268425501354998,False,False,36998.0,-0.8743939264060716,1,False,False,False,True,False,False,False,True,False
324,-0.09386025330289108,True,True,40500.0,0.9383199886161202,2,False,False,False,True,False,False,False,True,False
325,0.0859945178403048,False,True,17500.0,0.9732038302797774,1,False,False,False,True,False,False,False,True,False
326,-1.1185591467897835,False,False,69900.0,-0.4956550740577927,2,False,False,False,True,False,False,False,True,False
327,-0.5198320796946708,False,True,53000.0,1.792974109375724,2,False,False,False,True,False,False,False,True,False
328,0.18065492370514474,True,True,30000.0,-0.10819526129359894,1,False,False,False,True,False,False,False,False,True
329,-0.9061790601914286,False,False,159998.0,0.26182263063876615,2,False,False,False,True,False,False,False,True,False
330,-0.5974157483414936,False,False,22966.0,-0.8743939264060716,1,False,False,False,True,False,False,False,True,False
331,-1.261969661675016,False,True,9800.0,-1.6169214132467773,1,False,False,False,True,False,False,False,True,False
333,-1.1596606950162969,False,False,79998.0,-0.4956550740577927,2,False,False,False,False,True,False,False,True,False
334,0.03270070933839992,False,False,37405.0,0.1103270896994545,1,False,False,False,True,False,False,False,True,False
336,-0.5685632566338904,False,False,39998.0,-1.2531327787543511,2,False,False,False,True,False,False,False,True,False
337,1.316579794083224,True,True,8500.0,0.8947151865365486,2,False,False,False,True,False,False,False,True,False
338,0.33211157308888867,True,True,18500.0,-1.1634314716192324,1,False,False,False,True,False,False,False,True,False
339,-1.2013870019215185,True,True,73900.0,1.5051824156505513,1,False,False,False,True,False,False,False,True,False
340,-1.189119013321435,False,False,47598.0,-1.2531327787543511,2,False,False,False,False,True,False,False,True,False
341,-0.2907538975017582,False,True,38000.0,-0.14307910295725623,2,False,False,False,True,False,False,False,True,False
342,-0.32861805984769416,False,True,10795.0,-0.6750576883280301,2,False,False,False,True,False,False,False,True,False
343,-0.5008999985217029,False,True,32400.0,-0.3262192716914571,2,False,False,False,True,False,False,False,True,False
344,0.06645661006980184,False,True,34000.0,0.6766911761386903,2,False,False,False,True,False,False,False,True,False
345,-0.7735219674124418,False,True,53000.0,0.9383199886161202,2,False,False,False,True,False,False,False,True,False
346,-0.9847471970592457,False,True,84500.0,3.07495529051513,2,False,False,True,False,False,False,False,True,False
347,0.5214323848185686,False,True,18000.0,-0.5878480841688869,2,False,False,False,True,False,False,False,True,False
348,0.5025003036456005,False,True,19500.0,-0.15180006337317056,1,False,False,False,True,False,False,False,False,True
349,-0.4237328356606853,False,False,57998.0,-0.4956550740577927,2,False,False,False,True,False,False,False,True,False
350,0.8054136024130883,False,True,11000.0,-0.3959869550187717,2,False,False,False,True,False,False,False,True,False
351,-0.3478719864006026,False,False,21590.0,-1.2531327787543511,2,False,False,False,True,False,False,False,True,False
352,-0.07492817212992309,False,True,27500.0,0.8947151865365486,2,False,False,False,True,False,False,False,True,False
353,-0.8700755813945786,True,True,18000.0,-0.430870796682429,2,False,False,False,True,False,False,False,True,False
354,-1.2709813323133488,False,False,199998.0,0.56481371251739,2,False,False,False,True,False,False,False,True,False
355,0.013408918623145544,False,False,20818.0,-1.5561238606329744,1,False,False,False,True,False,False,False,True,False
356,-0.2622232511740954,True,False,31853.0,-0.11691622170951327,1,False,False,False,True,False,False,False,True,False
357,-0.9588102458522796,False,False,45900.0,-1.128547629955575,2,True,False,False,False,False,False,False,True,False
358,-0.9325514492653729,True,True,29500.0,-0.779709213319002,2,False,False,False,True,False,False,False,True,False
359,-0.31157918679202296,True,True,102000.0,2.028440040605411,2,False,False,False,True,False,False,False,True,False
360,-0.9666291953767153,False,True,42800.0,-0.22156774670048518,2,False,False,False,True,False,False,False,True,False
361,-1.1445907584026145,False,True,75500.0,1.042971513607092,1,False,False,False,False,True,False,False,True,False
362,-1.1162494328866814,False,False,52900.0,-0.4956550740577927,2,False,False,False,True,False,False,False,True,False
363,0.010266193148432858,True,True,20000.0,-0.5704061633370582,2,False,False,False,True,False,False,False,True,False
365,0.2942474107429527,False,True,8995.0,-0.7622672924871734,2,False,False,False,True,False,False,False,True,False
366,-0.8038132972891906,False,True,50000.0,0.31913179908620304,2,False,False,False,True,False,False,False,True,False
367,-0.9800899050906956,False,False,97952.0,-0.4956550740577927,2,True,False,False,False,False,False,False,True,False
368,1.0979142565354438,False,True,17200.0,0.022619144945115948,2,False,False,False,True,False,False,False,False,True
369,-1.0911644253324988,False,False,50998.0,0.1103270896994545,1,False,False,False,True,False,False,False,True,False
370,1.4491043622939999,False,True,22000.0,0.04878202619285893,1,False,False,False,True,False,False,False,True,False
371,-0.6921140183686795,False,True,27654.0,-0.8743939264060716,1,False,False,False,True,False,False,False,True,False
372,-1.2299365803303541,False,False,41598.0,-1.2531327787543511,2,False,False,False,True,False,False,False,True,False
373,1.122715282872032,True,True,14000.0,-0.9279655403895456,2,False,False,False,True,False,False,False,True,False
374,0.6289666058810267,False,True,20500.0,-0.5355223216734009,1,False,False,False,True,False,False,False,True,False
375,0.4343448114229158,False,True,4495.0,-1.5471537299194627,0,False,False,False,True,False,False,False,True,False
376,-0.7679370034664162,False,False,29800.0,-0.8743939264060716,1,False,False,False,True,False,False,False,True,False
377,-0.8890076625675466,False,True,67000.0,2.464488061401127,2,False,False,False,True,False,False,False,True,False
378,1.25978355056432,True,True,10500.0,0.6330863740591187,1,False,False,False,True,False,False,False,True,False
379,0.3198435844888054,True,True,10000.0,-1.128547629955575,1,False,False,False,False,False,False,True,True,False
380,-0.9174057843269986,False,True,71000.0,1.042971513607092,1,False,False,False,False,True,False,False,True,False
381,0.9104866529230607,False,True,17500.0,-0.6750576883280301,2,False,False,False,True,False,False,False,True,False
382,2.3535845403325455,True,True,9750.0,-0.06459045921402731,2,False,True,False,False,False,False,False,True,False
383,-1.259641015690741,False,False,46998.0,0.005177224113287297,1,False,False,False,True,False,False,False,True,False
384,1.08238994997361,False,True,75000.0,-1.128547629955575,2,True,False,False,False,False,False,False,True,False
385,-0.9552699466729345,False,True,95000.0,2.49065094264887,2,False,False,False,True,False,False,False,True,False
386,0.11439263959975679,False,True,32000.0,0.022619144945115948,2,False,False,False,True,False,False,False,True,False
387,0.9947344141427682,True,True,5500.0,-1.5471537299194627,2,False,False,False,True,False,False,False,True,False
388,0.120772750955047,False,True,36340.0,-0.4956550740577927,2,False,False,False,True,False,False,False,True,False
389,-0.7186189320108347,False,True,40999.0,2.115649644764554,2,False,False,False,True,False,False,False,True,False
390,-1.019392905605777,False,False,29798.0,-1.2531327787543511,1,False,False,False,True,False,False,False,True,False
391,-1.2546808104234233,False,True,120990.0,0.7987846219614909,2,False,False,False,True,False,False,False,True,False
392,1.4349053014142739,False,True,11500.0,0.09238682827243055,2,False,False,False,True,False,False,False,True,False
393,-0.39662209542099514,True,True,11500.0,-0.8930816987258883,2,False,False,False,True,False,False,False,True,False
394,-0.9240130806563643,False,True,59549.0,2.115649644764554,2,False,False,False,True,False,False,False,True,False
395,-0.5872681528327828,False,False,39998.0,-0.4956550740577927,2,False,False,False,True,False,False,False,True,False
396,-0.39435024568023896,False,False,15363.0,-0.9501416968757277,1,False,False,False,True,False,False,False,True,False
398,-0.18757405510908262,False,True,29995.0,-0.6750576883280301,2,False,False,False,True,False,False,False,False,True
399,-0.3570161816071461,False,True,60999.0,2.8133264780377,2,False,False,False,True,False,False,False,True,False
400,0.9758023329698002,False,True,18000.0,-1.2942458778579473,1,False,False,False,True,False,False,False,True,False
401,-0.5860943638000587,False,True,72000.0,2.028440040605411,2,False,False,False,True,False,False,False,True,False
402,1.0183995156089782,True,True,13250.0,-0.9890122633009458,2,False,False,False,True,False,False,False,True,False
403,-1.2309778447948674,False,True,78350.0,0.5022719678204038,2,False,False,False,False,True,False,False,True,False
404,0.8126077932588162,True,True,22000.0,-0.012264696718541355,2,False,False,False,True,False,False,False,True,False
405,1.5437647681588398,False,True,3850.0,-1.2593620361942899,1,False,False,False,True,False,False,False,True,False
406,-0.9991166466695284,False,False,37995.0,-0.04116845123985718,1,False,False,False,True,False,False,False,True,False
407,-0.5387641608676388,True,True,39000.0,0.3888994824135176,2,False,False,False,True,False,False,False,True,False
408,-0.042516449161801896,False,True,42995.0,1.2465436467442923,1,False,False,False,True,False,False,False,True,False
409,-0.48469413703764225,False,True,91500.0,2.3859994176578985,2,False,False,False,True,False,False,False,True,False
411,-0.25478294327311896,False,True,33000.0,-0.858197857062231,1,False,False,False,False,True,False,False,True,False
412,-0.7754151755297386,False,True,53900.0,1.6359968218892662,2,False,False,False,True,False,False,False,True,False
413,-0.5509564211430302,False,False,36598.0,-1.2531327787543511,2,False,False,False,True,False,False,False,True,False
414,-0.8703216984498272,False,True,35345.0,-1.2531327787543511,2,False,False,False,True,False,False,False,True,False
415,0.5971607095104405,False,True,22999.0,0.746458859466005,2,False,False,False,True,False,False,False,True,False
416,-0.6031900330992489,False,False,47756.0,1.928273580971195,1,False,True,False,False,False,False,False,True,False
417,1.1898673747925492,False,True,9950.0,-0.2651725487800568,1,False,False,False,True,False,False,False,True,False
418,2.0927951221749117,False,True,7600.0,-1.285524917442033,1,False,False,False,True,False,False,False,True,False
419,1.7570346625723243,True,True,3000.0,-1.7651777403173208,1,False,False,False,True,False,False,False,True,False
422,-0.7129393076589443,False,False,58900.0,1.5495347286229162,1,False,False,False,True,False,False,False,True,False
424,1.0136664953157362,False,True,6348.0,-0.8494768966463166,2,False,False,False,True,False,False,False,True,False
425,1.373376037602128,False,True,2000.0,-0.13435814254134193,2,False,False,False,True,False,False,False,True,False
426,-0.013020266694317767,False,False,21500.0,-1.2942458778579473,1,False,True,False,False,False,False,False,True,False
427,-0.11186466249838363,True,False,19998.0,-0.04116845123985718,2,False,False,False,True,False,False,False,True,False
428,-0.55580303392331,False,True,21000.0,0.4150623636612606,2,False,False,False,True,False,False,False,True,False
429,1.3368560530194729,False,True,5000.0,-1.8436663840605498,1,False,False,False,True,False,False,False,False,True
430,-0.5198320796946708,True,True,72000.0,2.49065094264887,2,False,False,False,True,False,False,False,True,False
431,-0.49058201428243525,False,False,71998.0,-0.4956550740577927,2,False,False,False,False,True,False,False,True,False
432,-0.3712152424868721,True,True,127899.0,0.8598313448728913,2,False,False,False,True,False,False,False,True,False
433,1.1461910635265122,False,True,11000.0,-1.0151751445486887,1,False,False,False,True,False,False,False,False,True
434,-0.3654220256479439,False,False,40368.0,0.26182263063876615,1,False,False,False,True,False,False,False,True,False
